,Date,Low,High,Close,Adjusted Close,Open
867,2007-11-30,55.29,57.7284,56.73,14.1825,55.29
866,2007-11-29,53.06,55.52,55.26,13.815,53.54
865,2007-11-28,52.42,55.68,54.43,13.6075,52.48
864,2007-11-27,51.55,53.28,52.48,13.12,51.82
863,2007-11-26,51.66,56.25,52.1,13.025,53.83
862,2007-11-23,53.88,56.5,55.16,13.79,56.5
861,2007-11-21,56.15,57.33,56.36,14.09,57.03
860,2007-11-20,53.65,58.0,57.4,14.35,54.51
859,2007-11-19,53.66,57.0,54.09,13.5225,57.0
858,2007-11-16,48.27,57.4,57.35,14.3375,49.705
857,2007-11-15,50.46,54.4,50.79,12.6975,52.45
856,2007-11-14,50.85,53.0,52.0,13.0,52.7
855,2007-11-13,50.36,52.72,52.0,13.0,50.36
854,2007-11-12,50.29,52.64,50.89,12.7225,51.5
853,2007-11-09,45.59,50.68,50.0,12.5,47.28
852,2007-11-08,46.4,50.92,48.53,12.1325,50.75
851,2007-11-07,50.06,52.12,50.75,12.6875,52.12
850,2007-11-06,51.43,54.24,52.31,13.0775,52.61
849,2007-11-05,51.79,53.93,52.57,13.1425,53.7
848,2007-11-02,53.29,55.21,54.4,13.6,54.09
847,2007-11-01,53.28,55.5,53.52,13.38,55.03
846,2007-10-31,53.17,56.5,56.37,14.0925,54.01
845,2007-10-30,52.48,54.43,53.75,13.4375,53.0
844,2007-10-29,51.2,54.04,53.35,13.3375,52.0
843,2007-10-26,50.0,51.94,51.44,12.86,51.49
842,2007-10-25,50.59,53.4,51.08,12.77,53.4
841,2007-10-24,51.81,54.63,53.27,13.3175,53.63
840,2007-10-23,51.85,54.56,54.22,13.555,52.23
839,2007-10-22,50.0,52.97,52.21,13.0525,51.32
838,2007-10-19,52.04,55.34,52.28,13.07,54.98
837,2007-10-18,53.86,57.15,54.96,13.74,54.29
836,2007-10-17,53.73,57.1,54.24,13.56,56.76
835,2007-10-16,54.7,56.74,56.24,14.06,54.7
834,2007-10-15,53.451,56.44,54.6,13.65,55.8
833,2007-10-12,54.4601,57.53,57.06,14.265,55.65
832,2007-10-11,53.54,57.53,54.89,13.7225,56.01
831,2007-10-10,55.78,56.74,55.79,13.9475,56.3
830,2007-10-09,55.0,57.45,56.32,14.08,55.31
829,2007-10-08,52.86,56.14,55.25,13.8125,53.26
828,2007-10-05,52.0,54.11,53.23,13.3075,52.21
827,2007-10-04,51.07,52.18,51.56,12.89,52.06
826,2007-10-03,50.83,52.68,52.16,13.04,51.21
825,2007-10-02,50.13,53.46,51.77,12.9425,52.86
824,2007-10-01,51.39,52.98,52.89,13.2225,51.39
823,2007-09-28,50.14,51.75,51.32,12.83,50.44
822,2007-09-27,49.84,51.75,50.94,12.735,50.0
821,2007-09-26,49.79,51.34,50.47,12.6175,49.98
820,2007-09-25,47.75,49.95,49.91,12.4775,48.06
819,2007-09-24,46.37,49.71,48.47,12.1175,46.5
818,2007-09-21,45.72,46.29,46.25,11.5625,46.0
817,2007-09-20,45.24,46.17,45.65,11.4125,45.41
816,2007-09-19,45.32,46.5,45.8,11.45,46.12
815,2007-09-18,44.378,47.1,45.94,11.485,46.0
814,2007-09-17,45.36,46.14,45.73,11.4325,45.6
813,2007-09-14,45.31,46.74,46.38,11.595,45.48
812,2007-09-13,45.56,46.77,46.44,11.61,46.64
811,2007-09-12,45.15,47.46,45.94,11.485,45.26
810,2007-09-11,44.12,46.5,45.93,11.4825,44.12
809,2007-09-10,41.95,44.2,44.12,11.03,43.24
808,2007-09-07,41.6,43.4,43.21,10.8025,41.8
807,2007-09-06,40.9,43.02,42.64,10.66,40.96
806,2007-09-05,40.2,41.15,40.96,10.24,40.59
805,2007-09-04,40.06,41.39,40.77,10.1925,40.06
804,2007-08-31,40.26,41.09,40.43,10.1075,40.81
803,2007-08-30,39.56,41.1999,39.73,9.9325,39.83
802,2007-08-29,39.75,40.69,40.53,10.1325,39.92
801,2007-08-28,39.38,40.19,39.68,9.92,40.0
800,2007-08-27,40.5,41.6,40.54,10.135,40.92
799,2007-08-24,39.08,41.56,41.43,10.3575,39.32
798,2007-08-23,38.94,40.11,39.43,9.8575,39.6
797,2007-08-22,39.36,41.36,39.69,9.9225,40.19
796,2007-08-21,38.84,40.25,39.6,9.9,39.8
795,2007-08-20,38.9,40.25,39.68,9.92,40.02
794,2007-08-17,39.7,42.44,40.02,10.005,42.34
793,2007-08-16,38.8,43.25,41.25,10.3125,43.24
792,2007-08-15,42.31,46.0,42.8,10.7,44.6
791,2007-08-14,43.4,46.1,44.9,11.225,43.45
790,2007-08-13,43.06,45.73,43.66,10.915,44.9
789,2007-08-10,43.0,46.0,44.68,11.17,43.0
788,2007-08-09,42.6,45.71,43.77,10.9425,44.05
787,2007-08-08,41.46,47.38,44.75,11.1875,41.88
786,2007-08-07,37.24,41.73,41.32,10.33,37.24
785,2007-08-06,38.3,40.74,40.45,10.1125,40.0
784,2007-08-03,39.94,42.7,39.94,9.985,42.2
783,2007-08-02,39.65,41.85,41.8,10.45,39.99
782,2007-08-01,37.9,40.34,40.14,10.035,38.86
781,2007-07-31,38.61,41.19,38.86,9.715,40.83
780,2007-07-30,40.07,41.07,40.5,10.125,40.95
779,2007-07-27,40.78,42.41,40.89,10.2225,41.99
778,2007-07-26,41.26,43.4,41.97,10.4925,42.81
777,2007-07-25,42.79,44.37,43.53,10.8825,44.04
776,2007-07-24,43.29,44.6999,43.38,10.845,44.02
775,2007-07-23,43.21,45.29,44.65,11.1625,43.45
774,2007-07-20,42.56,43.86,43.45,10.8625,43.86
773,2007-07-19,43.71,44.52,43.91,10.9775,43.99
772,2007-07-18,42.9,43.9,43.28,10.82,43.4
771,2007-07-17,42.61,44.62,44.02,11.005,43.24
770,2007-07-16,43.94,45.43,44.15,11.0375,44.93
769,2007-07-13,44.21,46.0,44.54,11.135,44.8
768,2007-07-12,43.47,45.18,45.1,11.275,43.5
767,2007-07-11,41.82,43.56,43.32,10.83,42.74
766,2007-07-10,43.0,44.32,43.4,10.85,44.1
765,2007-07-09,44.05,44.83,44.45,11.1125,44.4
764,2007-07-06,43.89,44.76,44.68,11.17,44.19
763,2007-07-05,42.5305,44.06,44.03,11.0075,42.72
762,2007-07-03,42.79,43.29,42.85,10.7125,43.23
761,2007-07-02,42.7,43.71,43.27,10.8175,43.0
